Year,Week,Date,Specimens_Other,Adenovirus_count,Adenovirus_pct,RSV_count,RSV_pct,Metapneumovirus_count,Metapneumovirus_pct,Rhinovirus_Enterovirus_count,Rhinovirus_Enterovirus_pct,SARS_CoV_2_count,SARS_CoV_2_pct,From,To,MidDate,RSV_proportion,Metapneumovirus_proportion,Adenovirus_proportion
2016,39,18/09 - 24/09,3933.0,65,1.65,128.0,3.25,427.0,10.86,90.0,76.0,,,2016-09-18,2016-09-24,2016-09-21 00:00:00,0.0325,0.10859999999999999,0.0165
2016,40,25/09 - 01/10,3285.0,54,1.64,89.0,2.71,373.0,11.35,83.0,70.0,,,2016-09-25,2016-10-01,2016-09-28 00:00:00,0.0271,0.11349999999999999,0.016399999999999998
2016,41,02/10 - 08/10,3732.0,73,1.96,92.0,2.47,469.0,12.57,97.0,82.0,,,2016-10-02,2016-10-08,2016-10-05 00:00:00,0.024700000000000003,0.1257,0.0196
2016,42,09/10 - 15/10,3359.0,83,2.47,74.0,2.2,367.0,10.93,90.0,69.0,,,2016-10-09,2016-10-15,2016-10-12 00:00:00,0.022000000000000002,0.1093,0.024700000000000003
2016,43,16/10 - 22/10,3105.0,80,2.58,64.0,2.06,330.0,10.63,91.0,73.0,,,2016-10-16,2016-10-22,2016-10-19 00:00:00,0.0206,0.1063,0.0258
2016,44,23/10 - 29/10,3364.0,119,3.54,62.0,1.84,347.0,10.32,88.0,62.0,,,2016-10-23,2016-10-29,2016-10-26 00:00:00,0.0184,0.1032,0.0354
2016,45,30/10 - 05/11,3286.0,104,3.16,74.0,2.25,342.0,10.41,91.0,69.0,,,2016-10-30,2016-11-05,2016-11-02 00:00:00,0.0225,0.1041,0.0316
2016,46,06/11 - 12/11,3413.0,109,3.19,68.0,1.99,348.0,10.2,84.0,70.0,,,2016-11-06,2016-11-12,2016-11-09 00:00:00,0.0199,0.102,0.0319
2016,47,13/11 - 19/11,3588.0,105,2.93,80.0,2.23,419.0,11.68,94.0,77.0,,,2016-11-13,2016-11-19,2016-11-16 00:00:00,0.0223,0.1168,0.029300000000000003
2016,48,20/11 - 26/11,3464.0,100,2.89,64.0,1.85,420.0,12.12,94.0,72.0,,,2016-11-20,2016-11-26,2016-11-23 00:00:00,0.018500000000000003,0.12119999999999999,0.028900000000000002
2016,49,27/11 - 03/12,3519.0,91,2.59,97.0,2.76,392.0,11.14,91.0,79.0,,,2016-11-27,2016-12-03,2016-11-30 00:00:00,0.0276,0.1114,0.0259
2016,50,04/12 - 10/12,3657.0,106,2.9,61.0,1.67,448.0,12.25,90.0,81.0,,,2016-12-04,2016-12-10,2016-12-07 00:00:00,0.0167,0.1225,0.028999999999999998
2016,51,11/12 - 17/12,3786.0,118,3.12,59.0,1.56,437.0,11.54,94.0,79.0,,,2016-12-11,2016-12-17,2016-12-14 00:00:00,0.015600000000000001,0.11539999999999999,0.031200000000000002
2016,52,18/12 - 24/12,3657.0,116,3.17,69.0,1.89,395.0,10.8,93.0,84.0,,,2016-12-18,2016-12-24,2016-12-21 00:00:00,0.0189,0.10800000000000001,0.0317
2016,53,25/12 - 31/12,3508.0,137,3.91,71.0,2.02,421.0,12.0,96.0,87.0,,,2016-12-25,2016-12-31,2016-12-28 00:00:00,0.0202,0.12,0.0391
2017,1,01/01 - 07/01,3777.0,161,4.26,75.0,1.99,374.0,9.9,95.0,90.0,,,2017-01-01,2017-01-07,2017-01-04 00:00:00,0.0199,0.099,0.0426
2017,2,08/01 - 14/01,3999.0,123,3.08,81.0,2.03,422.0,10.55,103.0,98.0,,,2017-01-08,2017-01-14,2017-01-11 00:00:00,0.0203,0.10550000000000001,0.0308
2017,3,15/01 - 21/01,3780.0,122,3.23,96.0,2.54,398.0,10.53,83.0,81.0,,,2017-01-15,2017-01-21,2017-01-18 00:00:00,0.0254,0.10529999999999999,0.0323
2017,4,22/01 - 28/01,3464.0,100,2.89,87.0,2.51,404.0,11.66,74.0,70.0,,,2017-01-22,2017-01-28,2017-01-25 00:00:00,0.025099999999999997,0.1166,0.028900000000000002
2017,5,29/01 - 04/02,4405.0,103,2.34,133.0,3.02,413.0,9.38,106.0,103.0,,,2017-01-29,2017-02-04,2017-02-01 00:00:00,0.0302,0.09380000000000001,0.023399999999999997
2017,6,05/02 - 11/02,4104.0,96,2.34,116.0,2.83,325.0,7.92,88.0,79.0,,,2017-02-05,2017-02-11,2017-02-08 00:00:00,0.028300000000000002,0.07919999999999999,0.023399999999999997
2017,7,12/02 - 18/02,4209.0,104,2.47,73.0,1.73,285.0,6.77,90.0,84.0,,,2017-02-12,2017-02-18,2017-02-15 00:00:00,0.0173,0.0677,0.024700000000000003
2017,8,19/02 - 25/02,4321.0,57,1.32,96.0,2.22,254.0,5.88,96.0,89.0,,,2017-02-19,2017-02-25,2017-02-22 00:00:00,0.0222,0.0588,0.0132
2017,9,26/02 - 04/03,4103.0,71,1.73,95.0,2.32,257.0,6.26,94.0,89.0,,,2017-02-26,2017-03-04,2017-03-01 00:00:00,0.0232,0.0626,0.0173
2017,10,05/03 - 11/03,4222.0,102,2.42,87.0,2.06,297.0,7.03,94.0,89.0,,,2017-03-05,2017-03-11,2017-03-08 00:00:00,0.0206,0.0703,0.0242
2017,11,12/03 - 18/03,4167.0,76,1.82,96.0,2.3,291.0,6.98,83.0,78.0,,,2017-03-12,2017-03-18,2017-03-15 00:00:00,0.023,0.0698,0.0182
2017,12,19/03 - 25/03,4095.0,82,2.0,79.0,1.93,256.0,6.25,100.0,90.0,,,2017-03-19,2017-03-25,2017-03-22 00:00:00,0.019299999999999998,0.0625,0.02
2017,13,26/03 - 01/04,4116.0,82,1.99,84.0,2.04,290.0,7.05,92.0,85.0,,,2017-03-26,2017-04-01,2017-03-29 00:00:00,0.0204,0.0705,0.0199
2017,14,02/04 - 08/04,4084.0,114,2.79,97.0,2.38,324.0,7.93,100.0,95.0,,,2017-04-02,2017-04-08,2017-04-05 00:00:00,0.023799999999999998,0.0793,0.0279
2017,15,09/04 - 15/04,3202.0,83,2.59,63.0,1.97,221.0,6.9,79.0,73.0,,,2017-04-09,2017-04-15,2017-04-12 00:00:00,0.0197,0.069,0.0259
2017,16,16/04 - 22/04,4951.0,162,3.27,130.0,2.63,421.0,8.5,104.0,101.0,,,2017-04-16,2017-04-22,2017-04-19 00:00:00,0.0263,0.085,0.0327
2017,17,23/04 - 29/04,3948.0,130,3.29,98.0,2.48,294.0,7.45,84.0,77.0,,,2017-04-23,2017-04-29,2017-04-26 00:00:00,0.0248,0.0745,0.0329
2017,18,30/04 - 06/05,4121.0,126,3.06,77.0,1.87,334.0,8.1,92.0,83.0,,,2017-04-30,2017-05-06,2017-05-03 00:00:00,0.0187,0.081,0.030600000000000002
2017,19,07/05 - 13/05,4157.0,124,2.98,81.0,1.95,374.0,9.0,93.0,86.0,,,2017-05-07,2017-05-13,2017-05-10 00:00:00,0.0195,0.09,0.0298
2017,20,14/05 - 20/05,4366.0,125,2.86,89.0,2.04,420.0,9.62,82.0,73.0,,,2017-05-14,2017-05-20,2017-05-17 00:00:00,0.0204,0.0962,0.0286
2017,21,21/05 - 27/05,4412.0,112,2.54,68.0,1.54,499.0,11.31,96.0,84.0,,,2017-05-21,2017-05-27,2017-05-24 00:00:00,0.0154,0.1131,0.0254
2017,22,28/05 - 03/06,4691.0,142,3.03,65.0,1.39,507.0,10.81,89.0,75.0,,,2017-05-28,2017-06-03,2017-05-31 00:00:00,0.0139,0.1081,0.030299999999999997
2017,23,04/06 - 10/06,4456.0,137,3.07,61.0,1.37,463.0,10.39,83.0,68.0,,,2017-06-04,2017-06-10,2017-06-07 00:00:00,0.0137,0.1039,0.030699999999999998
2017,24,11/06 - 17/06,4429.0,142,3.21,81.0,1.83,413.0,9.32,105.0,76.0,,,2017-06-11,2017-06-17,2017-06-14 00:00:00,0.0183,0.0932,0.0321
2017,25,18/06 - 24/06,4441.0,134,3.02,79.0,1.78,332.0,7.48,92.0,60.0,,,2017-06-18,2017-06-24,2017-06-21 00:00:00,0.0178,0.0748,0.0302
2017,26,25/06 - 01/07,4883.0,180,3.69,113.0,2.31,392.0,8.03,79.0,44.0,,,2017-06-25,2017-07-01,2017-06-28 00:00:00,0.0231,0.0803,0.0369
2017,27,02/07 - 08/07,6153.0,200,3.25,167.0,2.71,477.0,7.75,108.0,57.0,,,2017-07-02,2017-07-08,2017-07-05 00:00:00,0.0271,0.0775,0.0325
2017,28,09/07 - 15/07,6753.0,154,2.28,201.0,2.98,459.0,6.8,98.0,50.0,,,2017-07-09,2017-07-15,2017-07-12 00:00:00,0.0298,0.068,0.022799999999999997
2017,29,16/07 - 22/07,6839.0,152,2.22,271.0,3.96,380.0,5.56,88.0,51.0,,,2017-07-16,2017-07-22,2017-07-19 00:00:00,0.039599999999999996,0.0556,0.0222
2017,30,23/07 - 29/07,6791.0,142,2.09,301.0,4.43,311.0,4.58,96.0,62.0,,,2017-07-23,2017-07-29,2017-07-26 00:00:00,0.0443,0.0458,0.0209
2017,31,30/07 - 05/08,5742.0,91,1.58,299.0,5.21,294.0,5.12,93.0,62.0,,,2017-07-30,2017-08-05,2017-08-02 00:00:00,0.0521,0.0512,0.0158
2017,32,06/08 - 12/08,5099.0,116,2.27,358.0,7.02,203.0,3.98,89.0,42.0,,,2017-08-06,2017-08-12,2017-08-09 00:00:00,0.0702,0.0398,0.0227
2017,33,13/08 - 19/08,4590.0,78,1.7,341.0,7.43,194.0,4.23,94.0,59.0,,,2017-08-13,2017-08-19,2017-08-16 00:00:00,0.07429999999999999,0.042300000000000004,0.017
2017,34,20/08 - 26/08,4214.0,68,1.61,395.0,9.37,206.0,4.89,103.0,59.0,,,2017-08-20,2017-08-26,2017-08-23 00:00:00,0.09369999999999999,0.0489,0.0161
2017,35,27/08 - 02/09,3835.0,79,2.06,323.0,8.42,220.0,5.74,87.0,68.0,,,2017-08-27,2017-09-02,2017-08-30 00:00:00,0.0842,0.0574,0.0206
2017,36,03/09 - 09/09,3774.0,56,1.48,375.0,9.94,252.0,6.68,89.0,76.0,,,2017-09-03,2017-09-09,2017-09-06 00:00:00,0.09939999999999999,0.0668,0.0148
2017,37,10/09 - 16/09,4046.0,58,1.43,401.0,9.91,363.0,8.97,95.0,78.0,,,2017-09-10,2017-09-16,2017-09-13 00:00:00,0.09910000000000001,0.0897,0.0143
2017,38,17/09 - 23/09,4123.0,75,1.82,337.0,8.17,502.0,12.18,100.0,96.0,,,2017-09-17,2017-09-23,2017-09-20 00:00:00,0.0817,0.12179999999999999,0.0182
2017,39,24/09 - 30/09,3898.0,61,1.56,329.0,8.44,487.0,12.49,94.0,91.0,,,2017-09-24,2017-09-30,2017-09-27 00:00:00,0.08439999999999999,0.1249,0.015600000000000001
2017,40,01/10 - 07/10,3560.0,79,2.22,282.0,7.92,492.0,13.82,95.0,81.0,,,2017-10-01,2017-10-07,2017-10-04 00:00:00,0.07919999999999999,0.1382,0.0222
2017,41,08/10 - 14/10,3838.0,87,2.27,259.0,6.75,482.0,12.56,82.0,73.0,,,2017-10-08,2017-10-14,2017-10-11 00:00:00,0.0675,0.12560000000000002,0.0227
2017,42,15/10 - 21/10,3653.0,98,2.68,206.0,5.64,444.0,12.15,102.0,90.0,,,2017-10-15,2017-10-21,2017-10-18 00:00:00,0.0564,0.1215,0.0268
2017,43,22/10 - 28/10,3348.0,108,3.23,120.0,3.58,436.0,13.02,90.0,77.0,,,2017-10-22,2017-10-28,2017-10-25 00:00:00,0.0358,0.13019999999999998,0.0323
2017,44,29/10 - 04/11,4171.0,107,2.57,91.0,2.18,476.0,11.41,103.0,91.0,,,2017-10-29,2017-11-04,2017-11-01 00:00:00,0.0218,0.11410000000000001,0.025699999999999997
2017,45,05/11 - 11/11,3891.0,95,2.44,74.0,1.9,448.0,11.51,81.0,72.0,,,2017-11-05,2017-11-11,2017-11-08 00:00:00,0.019,0.1151,0.024399999999999998
2017,46,12/11 - 18/11,3780.0,95,2.51,37.0,0.98,404.0,10.69,103.0,95.0,,,2017-11-12,2017-11-18,2017-11-15 00:00:00,0.0098,0.1069,0.025099999999999997
2017,47,19/11 - 25/11,3667.0,93,2.54,30.0,0.82,398.0,10.85,101.0,95.0,,,2017-11-19,2017-11-25,2017-11-22 00:00:00,0.008199999999999999,0.1085,0.0254
2017,48,26/11 - 02/12,3792.0,94,2.48,26.0,0.69,370.0,9.76,95.0,89.0,,,2017-11-26,2017-12-02,2017-11-29 00:00:00,0.0069,0.09759999999999999,0.0248
2017,49,03/12 - 09/12,3882.0,98,2.52,33.0,0.85,413.0,10.64,102.0,99.0,,,2017-12-03,2017-12-09,2017-12-06 00:00:00,0.0085,0.10640000000000001,0.0252
2017,50,10/12 - 16/12,4094.0,73,1.78,17.0,0.42,437.0,10.67,104.0,104.0,,,2017-12-10,2017-12-16,2017-12-13 00:00:00,0.0042,0.1067,0.0178
2017,51,17/12 - 23/12,4085.0,75,1.84,24.0,0.59,405.0,9.91,100.0,96.0,,,2017-12-17,2017-12-23,2017-12-20 00:00:00,0.0059,0.09910000000000001,0.0184
2017,52,24/12 - 30/12,4518.0,105,2.32,20.0,0.44,418.0,9.25,109.0,107.0,,,2017-12-24,2017-12-30,2017-12-27 00:00:00,0.0044,0.0925,0.0232
2018,1,31/12/2017 - 06/01,4692.0,90,1.92,28.0,0.6,34.0,0.72,411.0,8.76,,,2017-12-31,2018-01-06,2018-01-03 00:00:00,0.006,0.0072,0.0192
2018,2,07/01 - 13/01,5105.0,98,1.92,18.0,0.35,27.0,0.53,389.0,7.62,,,2018-01-07,2018-01-13,2018-01-10 00:00:00,0.0034999999999999996,0.0053,0.0192
2018,3,14/01 - 20/01,7176.0,102,1.42,29.0,0.4,52.0,0.72,461.0,6.42,,,2018-01-14,2018-01-20,2018-01-17 00:00:00,0.004,0.0072,0.014199999999999999
2018,4,21/01 - 27/01,7562.0,81,1.07,45.0,0.6,72.0,0.95,468.0,6.19,,,2018-01-21,2018-01-27,2018-01-24 00:00:00,0.006,0.0095,0.010700000000000001
2018,5,28/01 - 03/02,7399.0,97,1.31,68.0,0.92,62.0,0.84,456.0,6.16,,,2018-01-28,2018-02-03,2018-01-31 00:00:00,0.0092,0.0084,0.0131
2018,6,04/02 - 10/02,8350.0,90,1.08,47.0,0.56,89.0,1.07,453.0,5.43,,,2018-02-04,2018-02-10,2018-02-07 00:00:00,0.005600000000000001,0.010700000000000001,0.0108
2018,7,11/02 - 17/02,6322.0,47,0.74,35.0,0.55,81.0,1.28,296.0,4.68,,,2018-02-11,2018-02-17,2018-02-14 00:00:00,0.0055000000000000005,0.0128,0.0074
2018,8,18/02 - 24/02,9638.0,93,0.96,57.0,0.59,119.0,1.23,491.0,5.09,,,2018-02-18,2018-02-24,2018-02-21 00:00:00,0.0059,0.0123,0.0096
2018,9,25/02 - 03/03,7363.0,82,1.11,66.0,0.9,138.0,1.87,365.0,4.96,,,2018-02-25,2018-03-03,2018-02-28 00:00:00,0.009000000000000001,0.0187,0.0111
2018,10,04/03 - 10/03,6375.0,83,1.3,87.0,1.36,135.0,2.12,338.0,5.3,,,2018-03-04,2018-03-10,2018-03-07 00:00:00,0.013600000000000001,0.0212,0.013000000000000001
2018,11,11/03 - 17/03,5655.0,52,0.92,82.0,1.45,198.0,3.5,366.0,6.47,,,2018-03-11,2018-03-17,2018-03-14 00:00:00,0.014499999999999999,0.035,0.0092
2018,12,18/03 - 24/03,5426.0,58,1.07,107.0,1.97,184.0,3.39,460.0,8.48,,,2018-03-18,2018-03-24,2018-03-21 00:00:00,0.0197,0.0339,0.010700000000000001
2018,13,25/03 - 31/03,3988.0,42,1.05,61.0,1.53,133.0,3.34,444.0,11.13,,,2018-03-25,2018-03-31,2018-03-28 00:00:00,0.015300000000000001,0.0334,0.0105
2018,14,01/04 - 07/04,5831.0,72,1.23,93.0,1.59,247.0,4.24,654.0,11.22,,,2018-04-01,2018-04-07,2018-04-04 00:00:00,0.0159,0.0424,0.0123
2018,15,08/04 - 14/04,4503.0,48,1.07,71.0,1.58,185.0,4.11,524.0,11.64,,,2018-04-08,2018-04-14,2018-04-11 00:00:00,0.0158,0.041100000000000005,0.010700000000000001
2018,16,15/04 - 21/04,4308.0,55,1.28,67.0,1.56,177.0,4.11,461.0,10.7,,,2018-04-15,2018-04-21,2018-04-18 00:00:00,0.015600000000000001,0.041100000000000005,0.0128
2018,17,22/04 - 28/04,4348.0,48,1.1,59.0,1.36,167.0,3.84,509.0,11.71,,,2018-04-22,2018-04-28,2018-04-25 00:00:00,0.013600000000000001,0.0384,0.011000000000000001
2018,18,29/04 - 05/05,4334.0,51,1.18,61.0,1.41,208.0,4.8,564.0,13.01,,,2018-04-29,2018-05-05,2018-05-02 00:00:00,0.0141,0.048,0.0118
2018,19,06/05 - 12/05,4205.0,60,1.43,71.0,1.69,227.0,5.4,502.0,11.94,,,2018-05-06,2018-05-12,2018-05-09 00:00:00,0.0169,0.054000000000000006,0.0143
2018,20,13/05 - 19/05,4329.0,46,1.06,88.0,2.03,248.0,5.73,526.0,12.15,,,2018-05-13,2018-05-19,2018-05-16 00:00:00,0.0203,0.057300000000000004,0.0106
2018,21,20/05 - 26/05,4229.0,44,1.04,84.0,1.99,272.0,6.43,489.0,11.56,,,2018-05-20,2018-05-26,2018-05-23 00:00:00,0.0199,0.0643,0.0104
2018,22,27/05 - 02/06,4201.0,44,1.05,141.0,3.36,269.0,6.4,456.0,10.85,,,2018-05-27,2018-06-02,2018-05-30 00:00:00,0.0336,0.064,0.0105
2018,23,03/06 - 09/06,4004.0,39,0.97,114.0,2.85,211.0,5.27,383.0,9.57,,,2018-06-03,2018-06-09,2018-06-06 00:00:00,0.0285,0.0527,0.0097
2018,24,10/06 - 16/06,4102.0,38,0.93,161.0,3.92,195.0,4.75,325.0,7.92,,,2018-06-10,2018-06-16,2018-06-13 00:00:00,0.0392,0.0475,0.009300000000000001
2018,25,17/06 - 23/06,3927.0,35,0.89,125.0,3.18,222.0,5.65,324.0,8.25,,,2018-06-17,2018-06-23,2018-06-20 00:00:00,0.0318,0.0565,0.0089
2018,26,24/06 - 30/06,3985.0,53,1.33,153.0,3.84,203.0,5.09,340.0,8.53,,,2018-06-24,2018-06-30,2018-06-27 00:00:00,0.0384,0.0509,0.013300000000000001
2018,27,01/07 - 07/07,3835.0,71,1.85,160.0,4.17,196.0,5.11,360.0,9.39,,,2018-07-01,2018-07-07,2018-07-04 00:00:00,0.0417,0.051100000000000007,0.018500000000000003
2018,28,08/07 - 14/07,3848.0,54,1.4,207.0,5.38,176.0,4.57,342.0,8.89,,,2018-07-08,2018-07-14,2018-07-11 00:00:00,0.0538,0.045700000000000005,0.013999999999999999
2018,29,15/07 - 21/07,4238.0,61,1.44,222.0,5.24,154.0,3.63,430.0,10.15,,,2018-07-15,2018-07-21,2018-07-18 00:00:00,0.0524,0.0363,0.0144
2018,30,22/07 - 28/07,4801.0,43,1.05,197.0,4.83,144.0,3.53,317.0,7.77,,,2018-07-22,2018-07-28,2018-07-25 00:00:00,0.0483,0.0353,0.0105
2018,31,29/07 - 04/08,4077.0,43,1.05,213.0,5.22,120.0,2.94,285.0,6.99,,,2018-07-29,2018-08-04,2018-08-01 00:00:00,0.052199999999999996,0.0294,0.0105
2018,32,05/08 - 11/08,4183.0,46,1.1,236.0,5.64,118.0,2.82,249.0,5.95,,,2018-08-05,2018-08-11,2018-08-08 00:00:00,0.0564,0.0282,0.011000000000000001
2018,33,12/08 - 18/08,4149.0,34,0.82,227.0,5.47,104.0,2.51,241.0,5.81,,,2018-08-12,2018-08-18,2018-08-15 00:00:00,0.0547,0.025099999999999997,0.008199999999999999
2018,34,19/08 - 25/08,4190.0,42,1.0,258.0,6.16,93.0,2.22,247.0,5.89,,,2018-08-19,2018-08-25,2018-08-22 00:00:00,0.0616,0.0222,0.01
2018,35,26/08 - 01/09,4245.0,55,1.3,250.0,5.89,83.0,1.96,245.0,5.77,,,2018-08-26,2018-09-01,2018-08-29 00:00:00,0.058899999999999994,0.0196,0.013000000000000001
2018,36,02/09 - 08/09,4207.0,57,1.35,236.0,5.61,50.0,1.19,270.0,6.42,,,2018-09-02,2018-09-08,2018-09-05 00:00:00,0.056100000000000004,0.011899999999999999,0.013500000000000002
2018,37,09/09 - 15/09,4321.0,58,1.34,229.0,5.3,49.0,1.13,426.0,9.86,,,2018-09-09,2018-09-15,2018-09-12 00:00:00,0.053,0.0113,0.0134
2018,38,16/09 - 22/09,3991.0,46,1.15,206.0,5.16,32.0,0.8,456.0,11.43,,,2018-09-16,2018-09-22,2018-09-19 00:00:00,0.0516,0.008,0.0115
2018,39,23/09 - 29/09,4083.0,46,1.13,205.0,5.02,39.0,0.96,455.0,11.14,,,2018-09-23,2018-09-29,2018-09-26 00:00:00,0.050199999999999995,0.0096,0.0113
2018,40,30/09 - 06/10,4200.0,66,1.57,194.0,4.62,36.0,0.86,498.0,11.86,,,2018-09-30,2018-10-06,2018-10-03 00:00:00,0.0462,0.0086,0.015700000000000002
2018,41,07/10 - 13/10,4299.0,61,1.42,126.0,2.93,27.0,0.63,521.0,12.12,,,2018-10-07,2018-10-13,2018-10-10 00:00:00,0.029300000000000003,0.0063,0.014199999999999999
2018,42,14/10 - 20/10,4006.0,52,1.3,101.0,2.52,18.0,0.45,484.0,12.08,,,2018-10-14,2018-10-20,2018-10-17 00:00:00,0.0252,0.0045000000000000005,0.013000000000000001
2018,43,21/10 - 27/10,4256.0,53,1.25,102.0,2.4,23.0,0.54,547.0,12.85,,,2018-10-21,2018-10-27,2018-10-24 00:00:00,0.024,0.0054,0.0125
2018,44,28/10 - 03/11,4449.0,71,1.6,83.0,1.87,38.0,0.85,546.0,12.27,,,2018-10-28,2018-11-03,2018-10-31 00:00:00,0.0187,0.0085,0.016
2018,45,04/11 - 10/11,4562.0,76,1.67,69.0,1.51,30.0,0.66,573.0,12.56,,,2018-11-04,2018-11-10,2018-11-07 00:00:00,0.0151,0.0066,0.0167
2018,46,11/11 - 17/11,4513.0,67,1.48,62.0,1.37,14.0,0.31,553.0,12.25,,,2018-11-11,2018-11-17,2018-11-14 00:00:00,0.0137,0.0031,0.0148
2018,47,18/11 - 24/11,4522.0,81,1.79,57.0,1.26,16.0,0.35,551.0,12.18,,,2018-11-18,2018-11-24,2018-11-21 00:00:00,0.0126,0.0034999999999999996,0.0179
2018,48,25/11 - 01/12,4585.0,61,1.33,57.0,1.24,15.0,0.33,607.0,13.24,,,2018-11-25,2018-12-01,2018-11-28 00:00:00,0.0124,0.0033,0.013300000000000001
2018,49,02/12 - 08/12,5265.0,91,1.73,65.0,1.23,22.0,0.42,710.0,13.49,,,2018-12-02,2018-12-08,2018-12-05 00:00:00,0.0123,0.0042,0.0173
2018,50,09/12 - 15/12,4934.0,81,1.64,73.0,1.48,28.0,0.57,616.0,12.48,,,2018-12-09,2018-12-15,2018-12-12 00:00:00,0.0148,0.005699999999999999,0.016399999999999998
2018,51,16/12 - 22/12,5673.0,77,1.36,82.0,1.45,32.0,0.56,621.0,10.95,,,2018-12-16,2018-12-22,2018-12-19 00:00:00,0.014499999999999999,0.005600000000000001,0.013600000000000001
2018,52,23/12 - 29/12,5541.0,80,1.44,101.0,1.82,36.0,0.65,599.0,10.81,,,2018-12-23,2018-12-29,2018-12-26 00:00:00,0.0182,0.006500000000000001,0.0144
2019,1,30/12/2018 - 05/01,6055.0,81,1.34,113.0,1.87,49.0,0.81,519.0,8.57,,,2018-12-30,2019-01-05,2019-01-02 00:00:00,0.0187,0.008100000000000001,0.0134
2019,2,06/01 - 12/01,7326.0,109,1.49,141.0,1.92,75.0,1.02,581.0,7.93,,,2019-01-06,2019-01-12,2019-01-09 00:00:00,0.0192,0.0102,0.0149
2019,3,13/01 - 19/01,7707.0,99,1.28,211.0,2.74,64.0,0.83,633.0,8.21,,,2019-01-13,2019-01-19,2019-01-16 00:00:00,0.0274,0.0083,0.0128
2019,4,20/01 - 26/01,7826.0,98,1.25,212.0,2.71,94.0,1.2,702.0,8.97,,,2019-01-20,2019-01-26,2019-01-23 00:00:00,0.0271,0.012,0.0125
2019,5,27/01 - 02/02,7095.0,83,1.17,207.0,2.92,83.0,1.17,602.0,8.48,,,2019-01-27,2019-02-02,2019-01-30 00:00:00,0.0292,0.011699999999999999,0.011699999999999999
2019,6,03/02 - 09/02,6073.0,52,0.86,126.0,2.07,97.0,1.6,492.0,8.1,,,2019-02-03,2019-02-09,2019-02-06 00:00:00,0.0207,0.016,0.0086
2019,7,10/02 - 16/02,6374.0,77,1.21,138.0,2.17,133.0,2.09,464.0,7.28,,,2019-02-10,2019-02-16,2019-02-13 00:00:00,0.0217,0.0209,0.0121
2019,8,17/02 - 23/02,6243.0,75,1.2,188.0,3.01,142.0,2.27,433.0,6.94,,,2019-02-17,2019-02-23,2019-02-20 00:00:00,0.0301,0.0227,0.012
2019,9,24/02 - 02/03,6164.0,59,0.96,146.0,2.37,166.0,2.69,449.0,7.28,,,2019-02-24,2019-03-02,2019-02-27 00:00:00,0.023700000000000002,0.0269,0.0096
2019,10,03/03 - 09/03,5973.0,79,1.32,175.0,2.93,232.0,3.88,509.0,8.52,,,2019-03-03,2019-03-09,2019-03-06 00:00:00,0.029300000000000003,0.0388,0.0132
2019,11,10/03 - 16/03,5964.0,63,1.06,173.0,2.9,245.0,4.11,627.0,10.51,,,2019-03-10,2019-03-16,2019-03-13 00:00:00,0.028999999999999998,0.041100000000000005,0.0106
2019,12,17/03 - 23/03,6475.0,76,1.17,181.0,2.8,312.0,4.82,674.0,10.41,,,2019-03-17,2019-03-23,2019-03-20 00:00:00,0.027999999999999997,0.0482,0.011699999999999999
2019,13,24/03 - 30/03,6117.0,70,1.14,157.0,2.57,315.0,5.15,694.0,11.35,,,2019-03-24,2019-03-30,2019-03-27 00:00:00,0.025699999999999997,0.051500000000000004,0.011399999999999999
2019,14,31/03 - 06/04,5410.0,75,1.39,154.0,2.85,290.0,5.36,660.0,12.2,,,2019-03-31,2019-04-06,2019-04-03 00:00:00,0.0285,0.0536,0.0139
2019,15,07/04 - 13/04,6209.0,83,1.34,123.0,1.98,358.0,5.77,666.0,10.73,,,2019-04-07,2019-04-13,2019-04-10 00:00:00,0.019799999999999998,0.057699999999999994,0.0134
2019,16,14/04 - 20/04,4306.0,60,1.39,123.0,2.86,236.0,5.48,551.0,12.8,,,2019-04-14,2019-04-20,2019-04-17 00:00:00,0.0286,0.0548,0.0139
2019,17,21/04 - 27/04,6579.0,81,1.23,159.0,2.42,366.0,5.56,684.0,10.4,,,2019-04-21,2019-04-27,2019-04-24 00:00:00,0.0242,0.0556,0.0123
2019,18,28/04 - 04/05,5439.0,77,1.42,119.0,2.19,261.0,4.8,502.0,9.23,,,2019-04-28,2019-05-04,2019-05-01 00:00:00,0.0219,0.048,0.014199999999999999
2019,19,05/05 - 11/05,5433.0,74,1.36,95.0,1.75,277.0,5.1,531.0,9.77,,,2019-05-05,2019-05-11,2019-05-08 00:00:00,0.0175,0.051,0.013600000000000001
2019,20,12/05 - 18/05,5508.0,97,1.76,91.0,1.65,232.0,4.21,520.0,9.44,,,2019-05-12,2019-05-18,2019-05-15 00:00:00,0.0165,0.0421,0.0176
2019,21,19/05 - 25/05,5585.0,79,1.41,106.0,1.9,239.0,4.28,559.0,10.01,,,2019-05-19,2019-05-25,2019-05-22 00:00:00,0.019,0.042800000000000005,0.0141
2019,22,26/05 - 01/06,5059.0,79,1.56,79.0,1.56,228.0,4.51,536.0,10.59,,,2019-05-26,2019-06-01,2019-05-29 00:00:00,0.015600000000000001,0.0451,0.015600000000000001
2019,23,02/06 - 08/06,4818.0,54,1.12,77.0,1.6,167.0,3.47,451.0,9.36,,,2019-06-02,2019-06-08,2019-06-05 00:00:00,0.016,0.0347,0.011200000000000002
